drugbank_id,drug_name,target_id,target_name,actions,known_action,organism,gene_name,uniprot_id
DB09228,Conestat alfa,BE0001529,Complement C1s subcomponent,inhibitor,yes,Humans,C1S,P09871
DB09228,Conestat alfa,BE0002440,Plasma kallikrein,inhibitor,yes,Humans,KLKB1,P03952
DB09228,Conestat alfa,BE0004672,Coagulation factor XII,inhibitor,yes,Humans,F12,P00748
DB09228,Conestat alfa,BE0000048,Prothrombin,inhibitor,yes,Humans,F2,P00734
DB09228,Conestat alfa,BE0001021,Coagulation factor XI,inhibitor,yes,Humans,F11,P03951
DB09228,Conestat alfa,BE0001088,Tissue-type plasminogen activator,inhibitor,yes,Humans,PLAT,P00750
DB09229,Aranidipine,BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,antagonist,yes,Humans,CACNA1C,Q13936
DB09229,Aranidipine,BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,antagonist,yes,Humans,CACNA1D,Q01668
DB09229,Aranidipine,BE0002357,Voltage-dependent L-type calcium channel subunit alpha-1F,antagonist,yes,Humans,CACNA1F,O60840
DB09229,Aranidipine,BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,antagonist,yes,Humans,CACNA1S,Q13698
DB09229,Aranidipine,BE0004888,Alpha adrenergic receptor,agonist,unknown,Humans,ADRA1A,P35348
DB09229,Aranidipine,BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,inhibitor,unknown,Humans,CACNA1H,O95180
DB09230,Azelnidipine,BE0000303,Voltage-dependent L-type calcium channel subunit beta-1,agonist,unknown,Humans,CACNB1,Q02641
DB09231,Benidipine,BE0008715,Voltage-dependent L-type calcium channel,antagonist,yes,Humans,CACNA1C,Q13936
DB09231,Benidipine,BE0002226,Voltage-dependent N-type calcium channel subunit alpha-1B,antagonist,yes,Humans,CACNA1B,Q00975
DB09231,Benidipine,BE0008716,Voltage-dependent T-type calcium channel,antagonist,yes,Humans,CACNA1G,O43497
DB09232,Cilnidipine,BE0002226,Voltage-dependent N-type calcium channel subunit alpha-1B,antagonist,yes,Humans,CACNA1B,Q00975
DB09232,Cilnidipine,BE0008715,Voltage-dependent L-type calcium channel,antagonist,yes,Humans,CACNA1C,Q13936
DB09235,Efonidipine,BE0009739,Voltage gated L-type calcium channel,blocker,yes,Humans,CACNA1C,Q13936
DB09235,Efonidipine,BE0004902,Voltage-dependent calcium channel,inhibitor,yes,Humans,CACNG1,Q06432
DB09235,Efonidipine,BE0008716,Voltage-dependent T-type calcium channel,inhibitor,yes,Humans,CACNA1G,O43497
DB09235,Efonidipine,BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,inhibitor,yes,Humans,CACNA1G,O43497
DB09235,Efonidipine,BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,inhibitor,yes,Humans,CACNA1H,O95180
DB09235,Efonidipine,BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,antagonist,unknown,Humans,CACNA1I,Q9P0X4
DB09235,Efonidipine,BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,,unknown,Humans,CACNA1C,Q13936
DB09236,Lacidipine,BE0008715,Voltage-dependent L-type calcium channel,antagonist,yes,Humans,CACNA1C,Q13936
DB09237,Levamlodipine,BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,antagonist,yes,Humans,CACNA1C,Q13936
DB09237,Levamlodipine,BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,antagonist,yes,Humans,CACNA1D,Q01668
DB09237,Levamlodipine,BE0000263,Nitric oxide synthase 3,agonist,unknown,Humans,NOS3,P29474
DB09237,Levamlodipine,BE0000005,"Nitric oxide synthase, inducible",agonist,unknown,Humans,NOS2,P35228
DB09238,Manidipine,BE0008715,Voltage-dependent L-type calcium channel,blocker,yes,Humans,CACNA1C,Q13936
DB09238,Manidipine,BE0008716,Voltage-dependent T-type calcium channel,"inhibitor, blocker",yes,Humans,CACNA1G,O43497
DB09238,Manidipine,BE0001292,Cruzipain,inhibitor,unknown,Trypanosoma cruzi,,P25779
DB09238,Manidipine,BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,inhibitor,unknown,Humans,CACNA1C,Q13936
DB09238,Manidipine,BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,inhibitor,unknown,Humans,CACNA1D,Q01668
DB09238,Manidipine,BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,inhibitor,unknown,Humans,CACNA1G,O43497
DB09238,Manidipine,BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,inhibitor,unknown,Humans,CACNA1H,O95180
DB09238,Manidipine,BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,inhibitor,unknown,Humans,CACNA1I,Q9P0X4
DB09239,Niguldipine,BE0000575,Alpha-1B adrenergic receptor,inhibitor,unknown,Humans,ADRA1B,P35368
DB09239,Niguldipine,BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,inhibitor,unknown,Humans,CACNA1C,Q13936
DB09239,Niguldipine,BE0000715,Alpha-1D adrenergic receptor,inhibitor,unknown,Humans,ADRA1D,P25100
DB09239,Niguldipine,BE0000501,Alpha-1A adrenergic receptor,antagonist,unknown,Humans,ADRA1A,P35348
DB09241,Methylene blue,BE0003578,Guanylate cyclase soluble subunit alpha-2,inhibitor,yes,Humans,GUCY1A2,P33402
DB09241,Methylene blue,BE0000067,Nitric oxide synthase 1,inhibitor,yes,Humans,NOS1,P29475
DB09241,Methylene blue,BE0002198,Amine oxidase [flavin-containing] A,inhibitor,unknown,Humans,MAOA,P21397
DB09242,Moxonidine,BE0000289,Alpha-2A adrenergic receptor,agonist,yes,Humans,ADRA2A,P08913
DB09242,Moxonidine,BE0003580,Nischarin,agonist,yes,Humans,NISCH,Q9Y2I1
DB09242,Moxonidine,BE0000572,Alpha-2B adrenergic receptor,inhibitor,unknown,Humans,ADRA2B,P18089
DB09242,Moxonidine,BE0000342,Alpha-2C adrenergic receptor,inhibitor,unknown,Humans,ADRA2C,P18825
DB09244,Pirlindole,BE0002198,Amine oxidase [flavin-containing] A,antagonist,unknown,Humans,MAOA,P21397
DB09244,Pirlindole,BE0000291,5-hydroxytryptamine receptor 1A,antagonist,unknown,Humans,HTR1A,P08908
DB09244,Pirlindole,BE0000289,Alpha-2A adrenergic receptor,antagonist,unknown,Humans,ADRA2A,P08913
DB09245,Toloxatone,BE0002196,Amine oxidase [flavin-containing] B,inhibitor,unknown,Humans,MAOB,P27338
DB09245,Toloxatone,BE0002198,Amine oxidase [flavin-containing] A,antagonist,unknown,Humans,MAOA,P21397
DB09256,Tegafur,BE0000324,Thymidylate synthase,inhibitor,yes,Humans,TYMS,P04818
DB09257,Gimeracil,BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],inhibitor,yes,Humans,DPYD,Q12882
DB09258,Bemiparin,BE0000216,Coagulation factor X,antagonist,yes,Humans,F10,P00742
DB09258,Bemiparin,BE0000280,Antithrombin-III,antagonist,unknown,Humans,SERPINC1,P01008
DB09258,Bemiparin,BE0000775,Heparin cofactor 2,antagonist,unknown,Humans,SERPIND1,P05546
DB09262,Imidafenacin,BE0000092,Muscarinic acetylcholine receptor M1,antagonist,yes,Humans,CHRM1,P11229
DB09262,Imidafenacin,BE0000560,Muscarinic acetylcholine receptor M2,antagonist,yes,Humans,CHRM2,P08172
DB09262,Imidafenacin,BE0000045,Muscarinic acetylcholine receptor M3,antagonist,yes,Humans,CHRM3,P20309
DB09263,Patiromer,BE0004816,Potassium,binder,yes,,,
DB09265,Lixisenatide,BE0000857,Glucagon-like peptide 1 receptor,agonist,yes,Humans,GLP1R,P43220
DB09266,Technetium Tc-99m tilmanocept,BE0009334,Macrophage mannose receptor 1,ligand,yes,Humans,MRC1,P22897
DB09270,Ubidecarenone,BE0000027,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",cofactor,yes,Humans,NDUFV3,P56181
DB09270,Ubidecarenone,BE0000176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",cofactor,yes,Humans,SDHA,P31040
DB09271,Cimetropium,BE0000247,Muscarinic acetylcholine receptor M5,modulator,unknown,Humans,CHRM5,P08912
DB09272,Eluxadoline,BE0000770,Mu-type opioid receptor,agonist,yes,Humans,OPRM1,P35372
DB09272,Eluxadoline,BE0000420,Delta-type opioid receptor,antagonist,yes,Humans,OPRD1,P41143
DB09272,Eluxadoline,BE0000632,Kappa-type opioid receptor,agonist,yes,Humans,OPRK1,P41145
DB09273,Doxofylline,BE0000694,Beta-2 adrenergic receptor,agonist,yes,Humans,ADRB2,P07550
DB09273,Doxofylline,BE0002085,"cGMP-dependent 3',5'-cyclic phosphodiesterase",inhibitor,yes,Humans,PDE2A,O00408
DB09273,Doxofylline,BE0000924,Adenosine receptor A2a,antagonist,unknown,Humans,ADORA2A,P29274
DB09274,Artesunate,BE0008642,Malaria protein EXP-1,inhibitor,yes,Plasmodium falciparum,EXP-1,P04926
DB09275,Bismuth subcitrate potassium,BE0003089,ATP-dependent Clp protease ATP-binding subunit ClpX,antagonist,unknown,Helicobacter pylori (strain ATCC 700392 / 26695),clpX,O25926
DB09279,Fimasartan,BE0000062,Type-1 angiotensin II receptor,antagonist,yes,Humans,AGTR1,P30556
DB09280,Lumacaftor,BE0001195,Cystic fibrosis transmembrane conductance regulator,modulator,yes,Humans,CFTR,P13569
DB09282,Molsidomine,BE0003578,Guanylate cyclase soluble subunit alpha-2,agonist,yes,Humans,GUCY1A2,P33402
DB09283,Trapidil,BE0004922,Cyclic nucleotide phosphodiesterase,inhibitor,yes,Humans,PDE4A,P27815
DB09283,Trapidil,BE0002133,Fibroblast growth factor receptor 3,inhibitor,unknown,Humans,FGFR3,P22607
DB09283,Trapidil,BE0000205,Platelet-derived growth factor receptor beta,antagonist,unknown,Humans,PDGFRB,P09619
DB09285,Morniflumate,BE0000262,Prostaglandin G/H synthase 2,modulator,unknown,Humans,PTGS2,P35354
DB09285,Morniflumate,BE0000017,Prostaglandin G/H synthase 1,modulator,unknown,Humans,PTGS1,P23219
DB09285,Morniflumate,BE0000248,Polyunsaturated fatty acid 5-lipoxygenase,antagonist,unknown,Humans,ALOX5,P09917
DB09285,Morniflumate,BE0003490,Leukotriene B4 receptor 1,antagonist,unknown,Humans,LTB4R,Q15722
DB09285,Morniflumate,BE0000759,Thromboxane A2 receptor,,unknown,Humans,TBXA2R,P21731
DB09286,Pipamperone,BE0000756,D(2) dopamine receptor,antagonist,unknown,Humans,DRD2,P14416
DB09286,Pipamperone,BE0000451,5-hydroxytryptamine receptor 2A,agonist,unknown,Humans,HTR2A,P28223
DB09286,Pipamperone,BE0004863,Alpha-1 adrenergic receptors,antagonist,unknown,Humans,ADRA1A,P35348
DB09286,Pipamperone,BE0000389,D(4) dopamine receptor,antagonist,unknown,Humans,DRD4,P21917
DB09286,Pipamperone,BE0000020,D(1A) dopamine receptor,antagonist,unknown,Humans,DRD1,P21728
DB09286,Pipamperone,BE0000581,D(3) dopamine receptor,,unknown,Humans,DRD3,P35462
DB09286,Pipamperone,BE0000393,5-hydroxytryptamine receptor 2B,,unknown,Humans,HTR2B,P41595
DB09286,Pipamperone,BE0000289,Alpha-2A adrenergic receptor,antagonist,unknown,Humans,ADRA2A,P08913
DB09288,Propacetamol,BE0000017,Prostaglandin G/H synthase 1,antagonist,yes,Humans,PTGS1,P23219
DB09288,Propacetamol,BE0000262,Prostaglandin G/H synthase 2,antagonist,yes,Humans,PTGS2,P35354
DB09288,Propacetamol,BE0001023,Transient receptor potential cation channel subfamily V member 1,antagonist,yes,Humans,TRPV1,Q8NER1
DB09288,Propacetamol,BE0000061,Cannabinoid receptor 1,antagonist,yes,Humans,CNR1,P21554
DB09289,Tianeptine,BE0000770,Mu-type opioid receptor,agonist,yes,Humans,OPRM1,P35372
DB09289,Tianeptine,BE0000749,Sodium-dependent serotonin transporter,inhibitor,unknown,Humans,SLC6A4,P31645
DB09289,Tianeptine,BE0000640,Glutamate receptor 1,modulator,unknown,Humans,GRIA1,P42261
DB09289,Tianeptine,BE0000291,5-hydroxytryptamine receptor 1A,inhibitor,unknown,Humans,HTR1A,P08908
DB09289,Tianeptine,BE0000581,D(3) dopamine receptor,agonist,unknown,Humans,DRD3,P35462
DB09290,Ramosetron,BE0000311,5-hydroxytryptamine receptor 3A,antagonist,unknown,Humans,HTR3A,P46098
DB09291,Rolapitant,BE0000384,Substance-P receptor,antagonist,yes,Humans,TACR1,P25103
DB09292,Sacubitril,BE0000266,Neprilysin,"antagonist, inhibitor",yes,Humans,MME,P08473
DB09295,Talniflumate,BE0000017,Prostaglandin G/H synthase 1,antagonist,unknown,Humans,PTGS1,P23219
DB09295,Talniflumate,BE0000262,Prostaglandin G/H synthase 2,antagonist,unknown,Humans,PTGS2,P35354
DB09295,Talniflumate,BE0002376,Chloride channel protein ClC-Ka,antagonist,unknown,Humans,CLCNKA,P51800
DB09296,Ombitasvir,BE0008651,Nonstructural protein 5A,inhibitor,yes,Hepatitis C Virus,NS5A,Q5L478
DB09296,Ombitasvir,BE0003427,Genome polyprotein,modulator,unknown,HCV,,P26664
DB09297,Paritaprevir,BE0004701,Genome polyprotein,inhibitor,yes,Hepatitis C Virus,NS3/4A,B0B3C9
DB09297,Paritaprevir,BE0002050,Gag-Pol polyprotein,inhibitor,unknown,HIV-1,gag-pol,P03366
DB09298,Silibinin,BE0000248,Polyunsaturated fatty acid 5-lipoxygenase,inhibitor,unknown,Humans,ALOX5,P09917
DB09299,Tenofovir alafenamide,BE0004136,Reverse transcriptase/RNaseH,inhibitor,yes,Human immunodeficiency virus 1,pol,Q72547
DB09299,Tenofovir alafenamide,BE0002050,Gag-Pol polyprotein,inhibitor,unknown,HIV-1,gag-pol,P03366
DB09299,Tenofovir alafenamide,BE0009677,Reverse transcriptase,inhibitor,no,HBV,rt,Q3MS49
DB09299,Tenofovir alafenamide,BE0009678,DNA polymerase,inhibitor,no,Human herpesvirus 2 (strain 186),,I6TLU5
DB09300,Butylscopolamine,BE0000045,Muscarinic acetylcholine receptor M3,antagonist,yes,Humans,CHRM3,P20309
DB09300,Butylscopolamine,BE0000247,Muscarinic acetylcholine receptor M5,modulator,unknown,Humans,CHRM5,P08912
DB09300,Butylscopolamine,BE0000560,Muscarinic acetylcholine receptor M2,antagonist,unknown,Humans,CHRM2,P08172
DB09301,Chondroitin sulfate,BE0003394,Neurotrophic factor BDNF precursor form,,unknown,Humans,BDNF,P23560
DB09301,Chondroitin sulfate,BE0002486,Glial cell line-derived neurotrophic factor,,unknown,Humans,GDNF,P39905
DB09301,Chondroitin sulfate,BE0000163,"Vascular endothelial growth factor A, long form",,unknown,Humans,VEGFA,P15692
DB09301,Chondroitin sulfate,BE0001047,C-C motif chemokine 2,,unknown,Humans,CCL2,P13500
DB09302,Alirocumab,BE0008643,Proprotein convertase subtilisin/kexin type 9,inhibitor,yes,Humans,PCSK9,Q8NBP7
DB09303,Evolocumab,BE0008643,Proprotein convertase subtilisin/kexin type 9,inhibitor,yes,Humans,PCSK9,Q8NBP7
DB09304,Setiptiline,BE0004864,Alpha-2 adrenergic receptors,antagonist,unknown,Humans,ADRA2A,P08913
DB09304,Setiptiline,BE0004862,Serotonin Receptors,antagonist,unknown,Humans,HTR1A,P08908
DB09310,Catridecacog,BE0009075,Coagulation factor XIII B chain,,yes,Humans,F13B,P05160
DB09317,"Synthetic Conjugated Estrogens, A",BE0000123,Estrogen receptor,agonist,yes,Humans,ESR1,P03372
DB09318,"Synthetic Conjugated Estrogens, B",BE0000123,Estrogen receptor,agonist,yes,Humans,ESR1,P03372
DB09319,Carindacillin,BE0004840,Penicillin-binding protein,inhibitor,yes,Escherichia coli (strain K12),dacA,P0AEB2
DB09320,Procaine benzylpenicillin,BE0004840,Penicillin-binding protein,binder,yes,Escherichia coli (strain K12),dacA,P0AEB2
DB09324,Sulbactam,BE0000302,Beta-lactamase,inhibitor,yes,Staphylococcus aureus,blaZ,P00807
DB09325,Sodium fluoride,BE0004961,Hydroxyapatite,,unknown,,,
DB09327,Tegafur-uracil,BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],antagonist,yes,Humans,DPYD,Q12882
DB09327,Tegafur-uracil,BE0000324,Thymidylate synthase,antagonist,yes,Humans,TYMS,P04818
DB09327,Tegafur-uracil,BE0004810,RNA,,yes,,,
DB09327,Tegafur-uracil,BE0004796,DNA,,yes,,,
DB09329,"Antihemophilic factor (recombinant), PEGylated",BE0001043,von Willebrand factor,binder,yes,Humans,VWF,P04275
DB09330,Osimertinib,BE0000767,Epidermal growth factor receptor,"inhibitor, regulator",yes,Humans,EGFR,P00533
DB09331,Daratumumab,BE0005459,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,"binder, downregulator",yes,Humans,CD38,P28907
DB09332,Kappadione,BE0000048,Prothrombin,agonist,unknown,Humans,F2,P00734
DB09332,Kappadione,BE0000333,Coagulation factor VII,agonist,unknown,Humans,F7,P08709
DB09332,Kappadione,BE0000364,Coagulation factor IX,agonist,unknown,Humans,F9,P00740
DB09332,Kappadione,BE0000216,Coagulation factor X,agonist,unknown,Humans,F10,P00742
DB09332,Kappadione,BE0000380,Vitamin K-dependent protein C,agonist,unknown,Humans,PROC,P04070
DB09332,Kappadione,BE0000403,Vitamin K-dependent gamma-carboxylase,agonist,unknown,Humans,GGCX,P38435
DB09332,Kappadione,BE0000943,Vitamin K-dependent protein S,agonist,unknown,Humans,PROS1,P07225
DB09333,Iopodic acid,BE0009333,Thyroxine 5-deiodinase,antagonist,yes,Humans,DIO3,P55073
DB09334,Seractide acetate,BE0000848,Adrenocorticotropic hormone receptor,agonist,yes,Humans,MC2R,Q01718
DB09336,Technetium Tc-99m nofetumomab merpentan,BE0002446,Epithelial cell adhesion molecule,binder,yes,Humans,EPCAM,P16422
DB09336,Technetium Tc-99m nofetumomab merpentan,BE0000066,B-lymphocyte antigen CD20,binder,yes,Humans,MS4A1,P11836
DB09338,Mersalyl,BE0003546,"Alkaline phosphatase, tissue-nonspecific isozyme",antagonist,unknown,Humans,ALPL,P05186
DB09338,Mersalyl,BE0000880,Aquaporin-1,,unknown,Humans,AQP1,P29972
DB09338,Mersalyl,BE0000669,Monocarboxylate transporter 1,antagonist,unknown,Humans,SLC16A1,P53985
DB09342,Propoxycaine,BE0009738,Voltage-gated sodium channel alpha subunit,blocker,yes,Humans,SCN1A,P35498
DB09343,Tipiracil,BE0002193,Thymidine phosphorylase,inhibitor,yes,Humans,TYMP,P19971
DB09345,Pramocaine,BE0009738,Voltage-gated sodium channel alpha subunit,inhibitor,yes,Humans,SCN1A,P35498
DB09348,Propiolactone,BE0004796,DNA,adduct,yes,,,
DB09351,Levobetaxolol,BE0000172,Beta-1 adrenergic receptor,antagonist,unknown,Humans,ADRB1,P08588
DB09352,Hydroxyamphetamine,BE0001044,Trace amine-associated receptor 1,modulator,unknown,Humans,TAAR1,Q96RJ0
DB09352,Hydroxyamphetamine,BE0000756,D(2) dopamine receptor,antagonist,unknown,Humans,DRD2,P14416
DB09352,Hydroxyamphetamine,BE0000389,D(4) dopamine receptor,antagonist,unknown,Humans,DRD4,P21917
DB09361,Evans blue,BE0000530,Albumin,modulator,unknown,Humans,ALB,P02768
DB09363,Rauwolfia serpentina root,BE0000118,Synaptic vesicular amine transporter,inhibitor,yes,Humans,SLC18A2,Q05940
DB09369,Polyestradiol phosphate,BE0000123,Estrogen receptor,agonist,yes,Humans,ESR1,P03372
DB09369,Polyestradiol phosphate,BE0000585,3-oxo-5-alpha-steroid 4-dehydrogenase 2,modulator,unknown,Humans,SRD5A2,P31213
DB09369,Polyestradiol phosphate,BE0000539,3-oxo-5-alpha-steroid 4-dehydrogenase 1,modulator,unknown,Humans,SRD5A1,P18405
DB09371,Norethynodrel,BE0000123,Estrogen receptor,,unknown,Humans,ESR1,P03372
DB09371,Norethynodrel,BE0000132,Androgen receptor,,unknown,Humans,AR,P10275
DB09371,Norethynodrel,BE0000685,Sex hormone-binding globulin,,unknown,Humans,SHBG,P04278
DB09372,Tannic acid,BE0004746,Anoctamin-1,blocker,unknown,Humans,ANO1,Q5XXA6
DB09383,Meprednisone,BE0000794,Glucocorticoid receptor,modulator,unknown,Humans,NR3C1,P04150
DB09389,Norgestrel,BE0000557,Progesterone receptor,agonist,yes,Humans,PGR,P06401
DB09389,Norgestrel,BE0000539,3-oxo-5-alpha-steroid 4-dehydrogenase 1,inhibitor,yes,Humans,SRD5A1,P18405
DB09389,Norgestrel,BE0000132,Androgen receptor,agonist,yes,Humans,AR,P10275
DB09401,Isosorbide,BE0010064,Guanylate cyclase,activator,yes,Humans,GUCY1A1,Q02108
DB09409,Magnesium acetate tetrahydrate,BE0004852,Glutamate (NMDA) receptor,ligand,unknown,Humans,GRIN1,Q05586
DB09418,Potassium perchlorate,BE0009346,Sodium/iodide cotransporter,inhibitor,yes,Humans,SLC5A5,Q92911
DB09421,Protirelin,BE0008659,Thyrotropin-releasing hormone receptor,ligand,yes,Humans,TRHR,P34981
DB09422,Soybean oil,BE0000071,Peroxisome proliferator-activated receptor alpha,activator,yes,Humans,PPARA,Q07869
DB09456,Insulin beef,BE0000033,Insulin receptor,agonist,yes,Humans,INSR,P06213
DB09456,Insulin beef,BE0000858,Insulin-like growth factor 1 receptor,activator,unknown,Humans,IGF1R,P08069
DB09460,Sodium carbonate,BE0000267,Carbonic anhydrase 1,inhibitor,unknown,Humans,CA1,P00915
DB09460,Sodium carbonate,BE0000322,Carbonic anhydrase 2,inhibitor,unknown,Humans,CA2,P00918
DB09460,Sodium carbonate,BE0000535,Carbonic anhydrase 4,inhibitor,unknown,Humans,CA4,P22748
DB09460,Sodium carbonate,BE0002437,Carbonic anhydrase 9,inhibitor,unknown,Humans,CA9,Q16790
DB09462,Glycerin,BE0001007,Peroxisome proliferator-activated receptor delta,agonist,yes,Humans,PPARD,Q03181
DB09462,Glycerin,BE0003768,Group IIE secretory phospholipase A2,,unknown,Humans,PLA2G2E,Q9NZK7
DB09462,Glycerin,BE0004496,Inositol-3-phosphate synthase 1,,unknown,Humans,ISYNA1,Q9NPH2
DB09462,Glycerin,BE0000400,All-trans-retinol dehydrogenase [NAD(+)] ADH1B,,unknown,Humans,ADH1B,P00325
DB09462,Glycerin,BE0004522,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1",,unknown,Humans,ITPR1,Q14643
DB09462,Glycerin,BE0003957,Glycodelin,,unknown,Humans,PAEP,P09466
DB09462,Glycerin,BE0004619,Alpha-N-acetylgalactosaminidase,,unknown,Humans,NAGA,P17050
DB09462,Glycerin,BE0003814,ADP-ribosylation factor 1,,unknown,Humans,ARF1,P84077
DB09462,Glycerin,BE0003094,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,,unknown,Humans,PAPSS1,O43252
DB09462,Glycerin,BE0001565,DNA mismatch repair protein MutL,,unknown,Escherichia coli (strain K12),mutL,P23367
DB09462,Glycerin,BE0003206,Ribonucleoside-diphosphate reductase 1 subunit beta,,unknown,Escherichia coli (strain K12),nrdB,P69924
DB09462,Glycerin,BE0002755,Adenine DNA glycosylase,,unknown,Escherichia coli (strain K12),mutY,P17802
DB09462,Glycerin,BE0002517,tRNA (cytosine(38)-C(5))-methyltransferase,,unknown,Humans,TRDMT1,O14717
DB09462,Glycerin,BE0000819,Maleylacetoacetate isomerase,,unknown,Humans,GSTZ1,O43708
DB09472,Sodium sulfate,BE0000322,Carbonic anhydrase 2,inhibitor,yes,Humans,CA2,P00918
DB09472,Sodium sulfate,BE0000267,Carbonic anhydrase 1,inhibitor,yes,Humans,CA1,P00915
DB09477,Enalaprilat,BE0000221,Angiotensin-converting enzyme,inhibitor,unknown,Humans,ACE,P12821
DB09477,Enalaprilat,BE0005831,B1 bradykinin receptor,activator,unknown,Humans,BDKRB1,P46663
DB09481,Magnesium carbonate,BE0004852,Glutamate (NMDA) receptor,blocker,unknown,Humans,GRIN1,Q05586
DB09488,Acrivastine,BE0000442,Histamine H1 receptor,antagonist,unknown,Humans,HRH1,P35367
DB09512,Simethicone,BE0000216,Coagulation factor X,inhibitor,unknown,Humans,F10,P00742
