drugbank_id,drug_name,transporter_id,transporter_name,actions,organism,gene_name,uniprot_id
DB14548,"Zinc sulfate, unspecified form",BE0009893,Zinc transporter SLC39A7,substrate,Humans,SLC39A7,Q92504
DB14548,"Zinc sulfate, unspecified form",BE0009894,Zinc transporter ZIP4,substrate,Humans,SLC39A4,Q6P5W5
DB14548,"Zinc sulfate, unspecified form",BE0009895,Probable proton-coupled zinc antiporter SLC30A3,substrate,Humans,SLC30A3,Q99726
DB14548,"Zinc sulfate, unspecified form",BE0009896,Proton-coupled zinc antiporter SLC30A8,substrate,Humans,SLC30A8,Q8IWU4
DB14548,"Zinc sulfate, unspecified form",BE0009897,Zinc transporter ZIP12,substrate,Humans,SLC39A12,Q504Y0
DB14548,"Zinc sulfate, unspecified form",BE0009898,Proton-coupled zinc antiporter SLC30A5,substrate,Humans,SLC30A5,Q8TAD4
DB14548,"Zinc sulfate, unspecified form",BE0009899,Calcium/manganese antiporter SLC30A10,substrate,Humans,SLC30A10,Q6XR72
DB14548,"Zinc sulfate, unspecified form",BE0009900,Zinc transporter ZIP13,substrate,Humans,SLC39A13,Q96H72
DB14548,"Zinc sulfate, unspecified form",BE0009901,Metal cation symporter ZIP8,substrate,Humans,SLC39A8,Q9C0K1
DB14548,"Zinc sulfate, unspecified form",BE0009902,Zinc transporter ZIP1,substrate,Humans,SLC39A1,Q9NY26
DB14548,"Zinc sulfate, unspecified form",BE0009903,Metal cation symporter ZIP14,substrate,Humans,SLC39A14,Q15043
DB14548,"Zinc sulfate, unspecified form",BE0009904,Zinc transporter ZIP3,substrate,Humans,SLC39A3,Q9BRY0
DB14548,"Zinc sulfate, unspecified form",BE0009905,Zinc transporter ZIP9,substrate,Humans,SLC39A9,Q9NUM3
DB14548,"Zinc sulfate, unspecified form",BE0009906,Zinc transporter ZIP11,substrate,Humans,SLC39A11,Q8N1S5
DB14548,"Zinc sulfate, unspecified form",BE0009907,Zinc transporter 6,substrate,Humans,SLC30A6,Q6NXT4
DB14568,Ivosidenib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB14568,Ivosidenib,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB14631,Prednisolone phosphate,BE0003642,Solute carrier organic anion transporter family member 1A2,inhibitor,Humans,SLCO1A2,P46721
DB14631,Prednisolone phosphate,BE0001032,ATP-dependent translocase ABCB1,"substrate, inducer",Humans,ABCB1,P08183
DB14631,Prednisolone phosphate,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB14635,Curcumin sulfate,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB14641,Estriol tripropionate,BE0003642,Solute carrier organic anion transporter family member 1A2,,Humans,SLCO1A2,P46721
DB14641,Estriol tripropionate,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB14642,Lypressin,BE0001069,ATP-binding cassette sub-family C member 2,,Humans,ABCC2,Q92887
DB14649,Dexamethasone acetate,BE0000703,Bile salt export pump,inducer,Humans,ABCB11,O95342
DB14649,Dexamethasone acetate,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor, inducer",Humans,ABCB1,P08183
DB14649,Dexamethasone acetate,BE0001069,ATP-binding cassette sub-family C member 2,inducer,Humans,ABCC2,Q92887
DB14649,Dexamethasone acetate,BE0003642,Solute carrier organic anion transporter family member 1A2,inhibitor,Humans,SLCO1A2,P46721
DB14649,Dexamethasone acetate,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB14649,Dexamethasone acetate,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB14669,Betamethasone phosphate,BE0003642,Solute carrier organic anion transporter family member 1A2,inhibitor,Humans,SLCO1A2,P46721
DB14669,Betamethasone phosphate,BE0001032,ATP-dependent translocase ABCB1,"substrate, inducer",Humans,ABCB1,P08183
DB14669,Betamethasone phosphate,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB14723,Larotrectinib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB14723,Larotrectinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB14733,Ceftobiprole medocaril,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB14733,Ceftobiprole medocaril,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB14733,Ceftobiprole medocaril,BE0001069,ATP-binding cassette sub-family C member 2,inhibitor,Humans,ABCC2,Q92887
DB14733,Ceftobiprole medocaril,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB14737,Cannabinol,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB14737,Cannabinol,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB14737,Cannabinol,BE0000785,Multidrug resistance-associated protein 1,inhibitor,Humans,ABCC1,P33527
DB00781,Polymyxin B,BE0001134,Solute carrier family 15 member 2,,Humans,SLC15A2,Q16348
DB14754,Solriamfetol,BE0003647,Solute carrier family 22 member 2,,Humans,SLC22A2,O15244
DB14754,Solriamfetol,BE0000757,Solute carrier family 22 member 4,,Humans,SLC22A4,Q9H015
DB14754,Solriamfetol,BE0000106,Organic cation/carnitine transporter 2,,Humans,SLC22A5,O76082
DB14761,Remdesivir,BE0001004,Solute carrier organic anion transporter family member 1B1,"substrate, inhibitor",Humans,SLCO1B1,Q9Y6L6
DB14761,Remdesivir,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB14761,Remdesivir,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB14761,Remdesivir,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB14761,Remdesivir,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB14761,Remdesivir,BE0001188,ATP-binding cassette sub-family C member 4,inhibitor,Humans,ABCC4,O15439
DB14761,Remdesivir,BE0003644,Hepatic sodium/bile acid cotransporter,inhibitor,Humans,SLC10A1,Q14973
DB14840,Ripretinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB14840,Ripretinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB14840,Ripretinib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB14844,Dordaviprone,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB14844,Dordaviprone,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB14844,Dordaviprone,BE0001066,Solute carrier family 22 member 6,inhibitor,Humans,SLC22A6,Q4U2R8
DB14844,Dordaviprone,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB14844,Dordaviprone,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB14844,Dordaviprone,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB14844,Dordaviprone,BE0003648,Solute carrier family 22 member 1,inhibitor,Humans,SLC22A1,O15245
DB14845,Filgotinib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB14860,Ensartinib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB14879,Cefiderocol,BE0009805,MexAB-OprM efflux system,substrate,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),mexA,P52477
DB14879,Cefiderocol,BE0009806,Catecholate siderophore receptor Fiu,substrate,Escherichia coli (strain K12),fiu,P75780
DB14879,Cefiderocol,BE0004172,Colicin I receptor,substrate,Escherichia coli (strain K12),cirA,P17315
DB14879,Cefiderocol,BE0009807,Putative outer membrane ferric siderophore receptor,substrate,Pseudomonas aeruginosa (strain UCBPP-PA14),piuA,A0A0H2ZGX7
DB14895,Vibegron,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB14909,Imetelstat,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB14909,Imetelstat,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB14962,Trastuzumab deruxtecan,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB14962,Trastuzumab deruxtecan,BE0001004,Solute carrier organic anion transporter family member 1B1,,Humans,SLCO1B1,Q9Y6L6
DB14962,Trastuzumab deruxtecan,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB14962,Trastuzumab deruxtecan,BE0004752,Multidrug and toxin extrusion protein 2,substrate,Humans,SLC47A2,Q86VL8
DB14962,Trastuzumab deruxtecan,BE0000785,Multidrug resistance-associated protein 1,substrate,Humans,ABCC1,P33527
DB14962,Trastuzumab deruxtecan,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB14973,Abrocitinib,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB14973,Abrocitinib,BE0003648,Solute carrier family 22 member 1,inhibitor,Humans,SLC22A1,O15245
DB14973,Abrocitinib,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB14989,Umbralisib,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB15011,Avacopan,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15035,Zanubrutinib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15059,Aprocitentan,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15059,Aprocitentan,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB15059,Aprocitentan,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB15059,Aprocitentan,BE0003644,Hepatic sodium/bile acid cotransporter,inhibitor,Humans,SLC10A1,Q14973
DB15091,Upadacitinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB15091,Upadacitinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB15091,Upadacitinib,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB15097,Gefapixant,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15097,Gefapixant,BE0003657,Multidrug and toxin extrusion protein 1,substrate,Humans,SLC47A1,Q96FL8
DB15097,Gefapixant,BE0004752,Multidrug and toxin extrusion protein 2,substrate,Humans,SLC47A2,Q86VL8
DB15097,Gefapixant,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15102,Pemigatinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB15102,Pemigatinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15102,Pemigatinib,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB15102,Pemigatinib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15104,Telisotuzumab vedotin,BE0002369,ATP-binding cassette sub-family B member 5,substrate,Humans,ABCB5,Q2M3G0
DB15133,Tepotinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB15133,Tepotinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB15133,Tepotinib,BE0003648,Solute carrier family 22 member 1,inhibitor,Humans,SLC22A1,O15245
DB15133,Tepotinib,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB15133,Tepotinib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15133,Tepotinib,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB15133,Tepotinib,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB15141,Deutivacaftor,BE0002369,ATP-binding cassette sub-family B member 5,"substrate, inhibitor",Humans,ABCB5,Q2M3G0
DB15141,Deutivacaftor,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB15149,Futibatinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB15149,Futibatinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15233,Avapritinib,BE0001032,ATP-dependent translocase ABCB1,"inhibitor, modulator",Humans,ABCB1,P08183
DB15233,Avapritinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"inhibitor, modulator",Humans,ABCG2,Q9UNQ0
DB15233,Avapritinib,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB15233,Avapritinib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15233,Avapritinib,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB15254,Avutometinib,BE0002369,ATP-binding cassette sub-family B member 5,substrate,Humans,ABCB5,Q2M3G0
DB15254,Avutometinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15266,Tovorafenib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB15275,Inavolisib,BE0002369,ATP-binding cassette sub-family B member 5,substrate,Humans,ABCB5,Q2M3G0
DB15275,Inavolisib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15305,Risdiplam,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15305,Risdiplam,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB15305,Risdiplam,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15305,Risdiplam,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15328,Ubrogepant,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15328,Ubrogepant,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15328,Ubrogepant,BE0001004,Solute carrier organic anion transporter family member 1B1,"substrate, inhibitor",Humans,SLCO1B1,Q9Y6L6
DB15328,Ubrogepant,BE0003659,Solute carrier organic anion transporter family member 1B3,"substrate, inhibitor",Humans,SLCO1B3,Q9NPD5
DB15328,Ubrogepant,BE0001066,Solute carrier family 22 member 6,substrate,Humans,SLC22A6,Q4U2R8
DB15328,Ubrogepant,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB15357,Xanomeline,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB15401,Danicopan,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB15401,Danicopan,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB15413,Pafolacianine,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB15413,Pafolacianine,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB15413,Pafolacianine,BE0001066,Solute carrier family 22 member 6,substrate,Humans,SLC22A6,Q4U2R8
DB15442,Trilaciclib,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB15442,Trilaciclib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15442,Trilaciclib,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB15442,Trilaciclib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15442,Trilaciclib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15444,Elexacaftor,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB15444,Elexacaftor,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB15444,Elexacaftor,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB15456,Vericiguat,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15456,Vericiguat,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB15463,Belzutifan,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15463,Belzutifan,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB15463,Belzutifan,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB15463,Belzutifan,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB15566,Prednisolone acetate,BE0003642,Solute carrier organic anion transporter family member 1A2,inhibitor,Humans,SLCO1A2,P46721
DB15566,Prednisolone acetate,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15568,Adagrasib,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB15569,Sotorasib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB15569,Sotorasib,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB15575,Padeliporfin,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB15575,Padeliporfin,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB15598,Ferric maltol,BE0001155,Integrin beta-3,substrate,Humans,ITGB3,P05106
DB15598,Ferric maltol,BE0008685,Natural resistance-associated macrophage protein 2,substrate,Humans,SLC11A2,P49281
DB15617,Ferric derisomaltose,BE0004850,Transferrin receptor,substrate,Humans,TFRC,P02786
DB15638,Brensocatib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15638,Brensocatib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB15638,Brensocatib,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB15638,Brensocatib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15638,Brensocatib,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB15673,Lenacapavir,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15685,Selpercatinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB15685,Selpercatinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB15685,Selpercatinib,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB15688,Zavegepant,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB15688,Zavegepant,BE0003644,Hepatic sodium/bile acid cotransporter,substrate,Humans,SLC10A1,Q14973
DB15688,Zavegepant,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB15688,Zavegepant,BE0003657,Multidrug and toxin extrusion protein 1,substrate,Humans,SLC47A1,Q96FL8
DB15688,Zavegepant,BE0004752,Multidrug and toxin extrusion protein 2,,Humans,SLC47A2,Q86VL8
DB15719,Belantamab mafodotin,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB15719,Belantamab mafodotin,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB15719,Belantamab mafodotin,BE0000785,Multidrug resistance-associated protein 1,substrate,Humans,ABCC1,P33527
DB15719,Belantamab mafodotin,BE0001069,ATP-binding cassette sub-family C member 2,substrate,Humans,ABCC2,Q92887
DB15719,Belantamab mafodotin,BE0001061,ATP-binding cassette sub-family C member 3,substrate,Humans,ABCC3,O15438
