drugbank_id,drug_name,enzyme_id,enzyme_name,actions,inhibition_strength,induction_strength,organism,gene_name,uniprot_id
DB01181,Ifosfamide,,"Aldehyde dehydrogenase, dimeric NADP-preferring",,,,,,
DB01181,Ifosfamide,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB01181,Ifosfamide,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor, inducer",unknown,unknown,Humans,CYP3A4,P08684
DB01181,Ifosfamide,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01181,Ifosfamide,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB01181,Ifosfamide,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB01181,Ifosfamide,BE0002887,Cytochrome P450 2C8,"substrate, inducer",,unknown,Humans,CYP2C8,P10632
DB01181,Ifosfamide,BE0003336,Cytochrome P450 2A6,substrate,,,Humans,CYP2A6,P11509
DB01181,Ifosfamide,BE0003611,Cytochrome P450 2C18,substrate,,,Humans,CYP2C18,P33260
DB01181,Ifosfamide,BE0000017,Prostaglandin G/H synthase 1,substrate,,,Humans,PTGS1,P23219
DB01182,Propafenone,,Cytochrome P450 2D6,,,,,,
DB01182,Propafenone,,Cytochrome P450 1A2,,,,,,
DB01182,Propafenone,,Cytochrome P450 3A4,,,,,,
DB01182,Propafenone,,Cytochrome P450 2D6,,,,,,
DB01182,Propafenone,,Cytochrome P450 1A2,,,,,,
DB01182,Propafenone,,Cytochrome P450 2D6,,,,,,
DB01182,Propafenone,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",strong,,Humans,CYP2D6,P10635
DB01182,Propafenone,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01182,Propafenone,BE0002433,Cytochrome P450 1A2,"substrate, inhibitor",unknown,,Humans,CYP1A2,P05177
DB01183,Naloxone,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB01183,Naloxone,BE0003541,UDP-glucuronosyltransferase 1A1,substrate,,,Humans,UGT1A1,P22309
DB01183,Naloxone,BE0003611,Cytochrome P450 2C18,substrate,,,Humans,CYP2C18,P33260
DB01183,Naloxone,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB01184,Domperidone,,Cytochrome P450 3A4,,,,,,
DB01184,Domperidone,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01184,Domperidone,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB01184,Domperidone,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB01184,Domperidone,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01184,Domperidone,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01184,Domperidone,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01184,Domperidone,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB01186,Pergolide,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB01189,Desflurane,,Cytochrome P450 2E1,,,,,,
DB01189,Desflurane,,Cytochrome P450 2E1,,,,,,
DB01189,Desflurane,BE0003533,Cytochrome P450 2E1,substrate,,,Humans,CYP2E1,P05181
DB01190,Clindamycin,,Cytochrome P450 3A4,,,,,,
DB01190,Clindamycin,,Cytochrome P450 3A5,,,,,,
DB01190,Clindamycin,,Cytochrome P450 3A4,,,,,,
DB01190,Clindamycin,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01190,Clindamycin,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",moderate,,Humans,CYP3A4,P08684
DB01191,Dexfenfluramine,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01191,Dexfenfluramine,BE0003533,Cytochrome P450 2E1,inhibitor,weak,,Humans,CYP2E1,P05181
DB01191,Dexfenfluramine,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",weak,,Humans,CYP2D6,P10635
DB01192,Oxymorphone,,Cytochrome P450 3A4,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 3A4,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 3A4,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 3A4,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 2D6,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 2D6,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 2D6,,,,,,
DB01192,Oxymorphone,,Cytochrome P450 2D6,,,,,,
DB01192,Oxymorphone,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01192,Oxymorphone,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01193,Acebutolol,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB01194,Brinzolamide,,Cytochrome P450 3A4,,,,,,
DB01194,Brinzolamide,,Cytochrome P450 2A6,,,,,,
DB01194,Brinzolamide,,Cytochrome P450 2B6,,,,,,
DB01194,Brinzolamide,,Cytochrome P450 2C8,,,,,,
DB01194,Brinzolamide,,Cytochrome P450 2C9,,,,,,
DB01194,Brinzolamide,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01194,Brinzolamide,BE0003336,Cytochrome P450 2A6,substrate,,,Humans,CYP2A6,P11509
DB01194,Brinzolamide,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB01194,Brinzolamide,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB01194,Brinzolamide,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB01195,Flecainide,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB01195,Flecainide,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01195,Flecainide,BE0002793,Cytochrome P450 2C9,inhibitor,unknown,,Humans,CYP2C9,P11712
DB01196,Estramustine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01198,Zopiclone,,Cytochrome P450 2C8,,,,,,
DB01198,Zopiclone,,Cytochrome P450 3A4,,,,,,
DB01198,Zopiclone,,Cytochrome P450 2C8,,,,,,
DB01198,Zopiclone,,Cytochrome P450 3A4,,,,,,
DB01198,Zopiclone,,Cytochrome P450 2C9,,,,,,
DB01198,Zopiclone,,Cytochrome P450 2C9,,,,,,
DB01198,Zopiclone,,Prostaglandin G/H synthase 1,,,,,,
DB01198,Zopiclone,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01198,Zopiclone,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB01198,Zopiclone,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB01198,Zopiclone,BE0000017,Prostaglandin G/H synthase 1,substrate,,,Humans,PTGS1,P23219
DB01199,Tubocurarine,BE0002180,Cholinesterase,substrate,,,Humans,BCHE,P06276
DB01200,Bromocriptine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB01201,Rifapentine,BE0003536,Cytochrome P450 2C19,inducer,,strong,Humans,CYP2C19,P33261
DB01201,Rifapentine,BE0003549,Cytochrome P450 2B6,inducer,,unknown,Humans,CYP2B6,P20813
DB01201,Rifapentine,BE0004866,Cytochrome P450 3A Subfamily,inducer,,unknown,Humans,CYP3A4,P08684
DB01201,Rifapentine,BE0002887,Cytochrome P450 2C8,inducer,,unknown,Humans,CYP2C8,P10632
DB01201,Rifapentine,BE0002793,Cytochrome P450 2C9,inducer,,unknown,Humans,CYP2C9,P11712
DB01201,Rifapentine,BE0002638,Cytochrome P450 3A4,"substrate, inducer",,strong,Humans,CYP3A4,P08684
DB01204,Mitoxantrone,BE0001111,Cytochrome P450 1B1,inhibitor,unknown,,Humans,CYP1B1,Q16678
DB01204,Mitoxantrone,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB01204,Mitoxantrone,BE0003533,Cytochrome P450 2E1,"substrate, inducer",,weak,Humans,CYP2E1,P05181
DB01206,Lomustine,BE0002363,Cytochrome P450 2D6,inhibitor,weak,,Humans,CYP2D6,P10635
DB01206,Lomustine,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB01208,Sparfloxacin,BE0002433,Cytochrome P450 1A2,inhibitor,unknown,,Humans,CYP1A2,P05177
DB01210,Levobunolol,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01211,Clarithromycin,,Cytochrome P450 3A4,,,,,,
DB01211,Clarithromycin,,Cytochrome P450 3A4,,,,,,
DB01211,Clarithromycin,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",strong,,Humans,CYP3A4,P08684
DB01211,Clarithromycin,BE0002362,Cytochrome P450 3A5,"substrate, inhibitor",strong,,Humans,CYP3A5,P20815
DB01212,Ceftriaxone,BE0002240,Glutamine synthetase,inducer,,unknown,Humans,GLUL,P15104
DB01213,Fomepizole,BE0003336,Cytochrome P450 2A6,inhibitor,unknown,,Humans,CYP2A6,P11509
DB01213,Fomepizole,BE0003533,Cytochrome P450 2E1,"substrate, inhibitor, inducer",unknown,unknown,Humans,CYP2E1,P05181
DB01214,Metipranolol,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01215,Estazolam,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01216,Finasteride,,Cytochrome P450 3A4,,,,,,
DB01216,Finasteride,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01216,Finasteride,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01216,Finasteride,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB01217,Anastrozole,,Cytochrome P450 3A4,,,,,,
DB01217,Anastrozole,,Cytochrome P450 3A5,,,,,,
DB01217,Anastrozole,,Cytochrome P450 2C8,,,,,,
DB01217,Anastrozole,,UDP-glucuronosyltransferase 1A4,,,,,,
DB01217,Anastrozole,,UDP-glucuronosyltransferase 2B7,,,,,,
DB01217,Anastrozole,,UDP-glucuronosyltransferase 1A3,,,,,,
DB01217,Anastrozole,,UDP-glucuronosyltransferases (UGTs),,,,,,
DB01217,Anastrozole,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB01217,Anastrozole,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01217,Anastrozole,BE0002887,Cytochrome P450 2C8,"substrate, inhibitor",unknown,,Humans,CYP2C8,P10632
DB01217,Anastrozole,BE0003544,UDP-glucuronosyltransferase 1A4,substrate,,,Humans,UGT1A4,P22310
DB01217,Anastrozole,BE0003677,UDP-glucuronosyltransferase 1A3,substrate,,,Humans,UGT1A3,P35503
DB01217,Anastrozole,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB01217,Anastrozole,BE0002433,Cytochrome P450 1A2,inhibitor,unknown,,Humans,CYP1A2,P05177
DB01217,Anastrozole,BE0002793,Cytochrome P450 2C9,inhibitor,unknown,,Humans,CYP2C9,P11712
DB01218,Halofantrine,,Cytochrome P450 3A4,,,,,,
DB01218,Halofantrine,BE0002363,Cytochrome P450 2D6,inhibitor,strong,,Humans,CYP2D6,P10635
DB01218,Halofantrine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01218,Halofantrine,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01218,Halofantrine,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB01220,Rifaximin,BE0002638,Cytochrome P450 3A4,"substrate, inducer",,unknown,Humans,CYP3A4,P08684
DB01220,Rifaximin,BE0003536,Cytochrome P450 2C19,inducer,,strong,Humans,CYP2C19,P33261
DB01220,Rifaximin,BE0002887,Cytochrome P450 2C8,inducer,,unknown,Humans,CYP2C8,P10632
DB01221,Ketamine,,Cytochrome P450 2C9,,,,,,
DB01221,Ketamine,,Cytochrome P450 2B6,,,,,,
DB01221,Ketamine,,Cytochrome P450 3A4,,,,,,
DB01221,Ketamine,BE0000017,Prostaglandin G/H synthase 1,substrate,,,Humans,PTGS1,P23219
DB01221,Ketamine,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB01221,Ketamine,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB01221,Ketamine,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB01221,Ketamine,BE0002638,Cytochrome P450 3A4,"substrate, inducer",,unknown,Humans,CYP3A4,P08684
DB01222,Budesonide,,Cytochrome P450 3A4,,,,,,
DB01222,Budesonide,BE0002362,Cytochrome P450 3A5,inducer,,moderate,Humans,CYP3A5,P20815
DB01222,Budesonide,BE0004866,Cytochrome P450 3A Subfamily,"substrate, inducer",,unknown,Humans,CYP3A4,P08684
DB01222,Budesonide,BE0003336,Cytochrome P450 2A6,inducer,,unknown,Humans,CYP2A6,P11509
DB01222,Budesonide,BE0001111,Cytochrome P450 1B1,inducer,,unknown,Humans,CYP1B1,Q16678
DB01222,Budesonide,BE0003549,Cytochrome P450 2B6,inducer,,unknown,Humans,CYP2B6,P20813
DB01222,Budesonide,BE0002887,Cytochrome P450 2C8,inducer,,unknown,Humans,CYP2C8,P10632
DB01222,Budesonide,BE0002793,Cytochrome P450 2C9,inducer,,unknown,Humans,CYP2C9,P11712
DB01222,Budesonide,BE0003536,Cytochrome P450 2C19,inducer,,unknown,Humans,CYP2C19,P33261
DB01222,Budesonide,BE0002638,Cytochrome P450 3A4,"substrate, inducer",,unknown,Humans,CYP3A4,P08684
DB01223,Aminophylline,BE0003533,Cytochrome P450 2E1,substrate,,,Humans,CYP2E1,P05181
DB01223,Aminophylline,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01223,Aminophylline,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01224,Quetiapine,,Cytochrome P450 3A4,,,,,,
DB01224,Quetiapine,,Cytochrome P450 2D6,,,,,,
DB01224,Quetiapine,,Cytochrome P450 3A4,,,,,,
DB01224,Quetiapine,,Cytochrome P450 3A4,,,,,,
DB01224,Quetiapine,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB01224,Quetiapine,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01224,Quetiapine,BE0003612,Cytochrome P450 3A7,,,,Humans,CYP3A7,P24462
DB01224,Quetiapine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01224,Quetiapine,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01225,Enoxaparin,BE0001075,Myeloperoxidase,other,,,Humans,MPO,P05164
DB01226,Mivacurium,BE0002180,Cholinesterase,substrate,,,Humans,BCHE,P06276
DB01227,Levacetylmethadol,,Cytochrome P450 3A4,,,,,,
DB01227,Levacetylmethadol,,Cytochrome P450 3A7,,,,,,
DB01227,Levacetylmethadol,,Cytochrome P450 3A7,,,,,,
DB01227,Levacetylmethadol,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01227,Levacetylmethadol,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB01228,Encainide,,Cytochrome P450 2D6,,,,,,
DB01228,Encainide,,Cytochrome P450 2D6,,,,,,
DB01228,Encainide,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01229,Paclitaxel,,Cytochrome P450 3A4,,,,,,
DB01229,Paclitaxel,,Cytochrome P450 2C8,,,,,,
DB01229,Paclitaxel,,Cytochrome P450 3A4,,,,,,
DB01229,Paclitaxel,BE0002638,Cytochrome P450 3A4,"substrate, inducer",,unknown,Humans,CYP3A4,P08684
DB01229,Paclitaxel,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01229,Paclitaxel,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB01229,Paclitaxel,BE0002090,Aromatase,inhibitor,unknown,,Humans,CYP19A1,P11511
DB01229,Paclitaxel,BE0001111,Cytochrome P450 1B1,inhibitor,unknown,,Humans,CYP1B1,Q16678
DB01229,Paclitaxel,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB01232,Saquinavir,,Cytochrome P450 3A4,,,,,,
DB01232,Saquinavir,,Cytochrome P450 3A4,,,,,,
DB01232,Saquinavir,,Cytochrome P450 3A4,,,,,,
DB01232,Saquinavir,,Cytochrome P450 3A4,,,,,,
DB01232,Saquinavir,BE0002887,Cytochrome P450 2C8,inhibitor,unknown,,Humans,CYP2C8,P10632
DB01232,Saquinavir,BE0002363,Cytochrome P450 2D6,inhibitor,unknown,,Humans,CYP2D6,P10635
DB01232,Saquinavir,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",strong,,Humans,CYP3A4,P08684
DB01232,Saquinavir,BE0002362,Cytochrome P450 3A5,"substrate, inhibitor",strong,,Humans,CYP3A5,P20815
DB01232,Saquinavir,BE0003612,Cytochrome P450 3A7,"substrate, inhibitor",strong,,Humans,CYP3A7,P24462
DB01233,Metoclopramide,,Cytochrome P450 2D6,,,,,,
DB01233,Metoclopramide,,Cytochrome P450 3A4,,,,,,
DB01233,Metoclopramide,,Cytochrome P450 1A2,,,,,,
DB01233,Metoclopramide,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01233,Metoclopramide,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01233,Metoclopramide,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB01234,Dexamethasone,,Cytochrome P450 3A4,,,,,,
DB01234,Dexamethasone,,Cytochrome P450 3A4,,,,,,
DB01234,Dexamethasone,,11-beta-hydroxysteroid dehydrogenase type 2,,,,,,
DB01234,Dexamethasone,,11-beta-hydroxysteroid dehydrogenase 1,,,,,,
DB01234,Dexamethasone,BE0000131,11-beta-hydroxysteroid dehydrogenase type 2,substrate,,,Humans,HSD11B2,P80365
DB01234,Dexamethasone,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor, inducer",weak,moderate,Humans,CYP3A4,P08684
DB01234,Dexamethasone,BE0000329,11-beta-hydroxysteroid dehydrogenase 1,substrate,,,Humans,HSD11B1,P28845
DB01234,Dexamethasone,BE0002362,Cytochrome P450 3A5,"substrate, inducer",,moderate,Humans,CYP3A5,P20815
DB01234,Dexamethasone,BE0003612,Cytochrome P450 3A7,"substrate, inducer",,unknown,Humans,CYP3A7,P24462
DB01234,Dexamethasone,BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",inhibitor,unknown,,Humans,CYP17A1,P05093
DB01234,Dexamethasone,BE0003543,Cytochrome P450 1A1,"inhibitor, inducer",unknown,unknown,Humans,CYP1A1,P04798
DB01234,Dexamethasone,BE0003336,Cytochrome P450 2A6,inducer,,unknown,Humans,CYP2A6,P11509
DB01234,Dexamethasone,BE0003549,Cytochrome P450 2B6,inducer,,unknown,Humans,CYP2B6,P20813
DB01234,Dexamethasone,BE0003536,Cytochrome P450 2C19,inducer,,unknown,Humans,CYP2C19,P33261
DB01234,Dexamethasone,BE0002887,Cytochrome P450 2C8,inducer,,unknown,Humans,CYP2C8,P10632
DB01234,Dexamethasone,BE0003533,Cytochrome P450 2E1,inducer,,unknown,Humans,CYP2E1,P05181
DB01234,Dexamethasone,BE0003550,Cytochrome P450 3A43,inducer,,unknown,Humans,CYP3A43,Q9HB55
DB01234,Dexamethasone,BE0000421,Cytochrome P450 4A11,inducer,,unknown,Humans,CYP4A11,Q02928
DB01234,Dexamethasone,BE0000731,"Cytochrome P450 11B1, mitochondrial",inhibitor,unknown,,Humans,CYP11B1,P15538
DB01235,Levodopa,,Aromatic-L-amino-acid decarboxylase,,,,,,
DB01235,Levodopa,,Sulfotransferase 1A1,,,,,,
DB01235,Levodopa,,Sulfotransferase 1A2,,,,,,
DB01235,Levodopa,,Sulfotransferase 1A3,,,,,,
DB01235,Levodopa,,Sulfotransferase 1A1,,,,,,
DB01235,Levodopa,,Sulfotransferase 1A2,,,,,,
DB01235,Levodopa,,Sulfotransferase 1A3,,,,,,
DB01235,Levodopa,,Catechol O-methyltransferase,,,,,,
DB01235,Levodopa,,Dopamine beta-hydroxylase,,,,,,
DB01235,Levodopa,,Monoamine oxidase,,,,,,
DB01235,Levodopa,,Monoamine oxidase,,,,,,
DB01235,Levodopa,,Phenylethanolamine N-methyltransferase,,,,,,
DB01235,Levodopa,,Catechol O-methyltransferase,,,,,,
DB01235,Levodopa,BE0002151,Aromatic-L-amino-acid decarboxylase,substrate,,,Humans,DDC,P20711
DB01236,Sevoflurane,,Cytochrome P450 2E1,,,,,,
DB01236,Sevoflurane,,Cytochrome P450 2E1,,,,,,
DB01236,Sevoflurane,,Cytochrome P450 2E1,,,,,,
DB01236,Sevoflurane,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB01236,Sevoflurane,BE0003533,Cytochrome P450 2E1,substrate,,,Humans,CYP2E1,P05181
DB01236,Sevoflurane,BE0003336,Cytochrome P450 2A6,substrate,,,Humans,CYP2A6,P11509
DB01236,Sevoflurane,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01238,Aripiprazole,,Cytochrome P450 3A4,,,,,,
DB01238,Aripiprazole,,Cytochrome P450 2D6,,,,,,
DB01238,Aripiprazole,,Cytochrome P450 3A4,,,,,,
DB01238,Aripiprazole,,Cytochrome P450 3A4,,,,,,
DB01238,Aripiprazole,,Cytochrome P450 3A4,,,,,,
DB01238,Aripiprazole,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01238,Aripiprazole,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB01238,Aripiprazole,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01238,Aripiprazole,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB01241,Gemfibrozil,,UDP-glucuronosyltransferase 1A1,,,,,,
DB01241,Gemfibrozil,,UDP-glucuronosyltransferase 1A9,,,,,,
DB01241,Gemfibrozil,,UDP-glucuronosyltransferase 1A3,,,,,,
DB01241,Gemfibrozil,,UDP-glucuronosyltransferase 2B4,,,,,,
DB01241,Gemfibrozil,,UDP-glucuronosyltransferase 2B7,,,,,,
DB01241,Gemfibrozil,,UDP-glucuronosyltransferase 2B17,,,,,,
DB01241,Gemfibrozil,BE0002887,Cytochrome P450 2C8,inhibitor,strong,,Humans,CYP2C8,P10632
DB01241,Gemfibrozil,BE0003536,Cytochrome P450 2C19,inhibitor,strong,,Humans,CYP2C19,P33261
DB01241,Gemfibrozil,BE0002793,Cytochrome P450 2C9,inhibitor,strong,,Humans,CYP2C9,P11712
DB01241,Gemfibrozil,BE0002433,Cytochrome P450 1A2,inhibitor,unknown,,Humans,CYP1A2,P05177
DB01241,Gemfibrozil,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01241,Gemfibrozil,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB01241,Gemfibrozil,BE0003541,UDP-glucuronosyltransferase 1A1,"substrate, inhibitor",unknown,,Humans,UGT1A1,P22309
DB01241,Gemfibrozil,BE0003677,UDP-glucuronosyltransferase 1A3,"substrate, inhibitor",unknown,,Humans,UGT1A3,P35503
DB01241,Gemfibrozil,BE0003538,UDP-glucuronosyltransferase 1A9,substrate,,,Humans,UGT1A9,O60656
DB01241,Gemfibrozil,BE0003681,UDP-glucuronosyltransferase 2B4,substrate,,,Humans,UGT2B4,P06133
DB01241,Gemfibrozil,BE0003680,UDP-glucuronosyltransferase 2B17,substrate,,,Humans,UGT2B17,O75795
DB01242,Clomipramine,,Cytochrome P450 2D6,,,,,,
DB01242,Clomipramine,,Cytochrome P450 2D6,,,,,,
DB01242,Clomipramine,,Cytochrome P450 2D6,,,,,,
DB01242,Clomipramine,,Cytochrome P450 2D6,,,,,,
DB01242,Clomipramine,,Cytochrome P450 1A2,,,,,,
DB01242,Clomipramine,,Cytochrome P450 2C19,,,,,,
DB01242,Clomipramine,,Cytochrome P450 3A4,,,,,,
DB01242,Clomipramine,,Cytochrome P450 1A2,,,,,,
DB01242,Clomipramine,,Cytochrome P450 2D6,,,,,,
DB01242,Clomipramine,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB01242,Clomipramine,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB01242,Clomipramine,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01242,Clomipramine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01244,Bepridil,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB01244,Bepridil,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01245,Decamethonium,BE0002180,Cholinesterase,inhibitor,unknown,,Humans,BCHE,P06276
DB01248,Docetaxel,,Cytochrome P450 3A4,,,,,,
DB01248,Docetaxel,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB01248,Docetaxel,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01248,Docetaxel,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB01248,Docetaxel,BE0001111,Cytochrome P450 1B1,binder,,,Humans,CYP1B1,Q16678
DB01251,Gliquidone,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB01252,Mitiglinide,BE0003677,UDP-glucuronosyltransferase 1A3,substrate,,,Humans,UGT1A3,P35503
DB01252,Mitiglinide,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB01253,Ergometrine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB01254,Dasatinib,,Cytochrome P450 3A4,,,,,,
DB01254,Dasatinib,,Flavin-containing monooxygenase 3,,,,,,
DB01254,Dasatinib,,Cytochrome P450 3A4,,,,,,
DB01254,Dasatinib,,Cytochrome P450 3A4,,,,,,
DB01254,Dasatinib,BE0003543,Cytochrome P450 1A1,substrate,,,Humans,CYP1A1,P04798
DB01254,Dasatinib,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB01254,Dasatinib,BE0001111,Cytochrome P450 1B1,substrate,,,Humans,CYP1B1,Q16678
DB01254,Dasatinib,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB01254,Dasatinib,BE0003606,Flavin-containing monooxygenase 3,substrate,,,Humans,FMO3,P31513
DB01254,Dasatinib,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",weak,,Humans,CYP3A4,P08684
